회원번호,카테고리
1584,6
1585,13
1586,0
1587,7
1587,19
1588,0
1588,10
1589,10
1589,1
1590,5
1591,11
1591,13
1592,0
1592,13
1593,8
1594,1
1594,3
1595,13
1595,8
1596,10
1597,0
1598,21
1599,10
1600,13
1600,9
1601,21
1601,13
1602,0
1603,19
1603,0
1603,5
1603,21
1603,20
1604,10
1604,20
1604,11
1604,16
1605,13
1605,6
1606,14
1607,13
1608,13
1609,7
1610,13
1611,11
1612,8
1613,0
1614,21
1615,5
1615,1
1616,7
1617,0
1618,1
1619,0
1619,5
1620,13
1621,1
1622,0
1623,3
1623,14
1623,11
1624,0
1625,24
1625,0
1625,20
1626,0
1626,3
1626,1
1627,0
1627,13
1627,21
1628,0
1629,0
1630,11
1631,13
1632,3
1632,6
1632,0
1632,13
1632,19
1632,8
1633,13
1633,18
1633,0
1633,24
1634,0
1635,19
1636,1
1636,3
1636,8
1637,12
1637,7
1638,6
1639,11
1640,11
1641,9
1641,12
1641,10
1642,12
1643,7
1644,10
1644,12
1644,13
1645,18
1646,7
1647,5
1648,10
1648,1
1648,5
1649,19
1650,17
1651,11
1651,16
1652,0
1652,13
1653,11
1654,21
1654,19
1654,10
1654,1
1654,5
1655,3
1656,11
1657,3
1657,7
1658,11
1658,13
1659,16
1660,1
1661,1
1661,6
1661,5
1662,13
1662,19
1663,5
1663,18
1663,2
1664,10
1664,16
1665,17
1666,10
1666,18
1666,14
1666,16
1666,9
1666,11
1666,3
1667,17
1668,0
1669,10
1670,1
1671,14
1671,13
1672,11
1673,1
1674,0
1675,14
1675,10
1675,5
1676,0
1677,2
1678,1
1679,13
1680,13
1680,18
1681,10
1681,11
1682,14
1682,13
1683,11
1684,4
1685,18
1685,14
1685,13
1686,13
1687,0
1688,2
1688,0
1688,5
1688,17
1688,23
1688,10
1689,13
1689,9
1690,13
1691,9
1691,17
1691,10
1692,0
1692,13
1693,10
1693,17
1694,13
1694,16
1694,10
1694,6
1694,7
1695,13
1696,7
1697,8
1697,23
1697,10
1697,19
1698,3
1699,19
1699,16
1699,1
1700,11
1701,2
1701,0
1701,10
1701,5
1701,3
1702,11
1703,2
1703,0
1704,1
1704,10
1705,8
1706,13
1707,7
1708,12
1709,13
1710,0
1711,13
1711,17
1712,11
1712,1
1713,12
1713,7
1713,0
1714,11
1714,17
1714,7
1715,18
1715,16
1716,10
1717,23
1718,11
1719,0
1720,0
1720,17
1720,1
1720,11
1721,10
1722,7
1722,11
1723,13
1723,19
1723,9
1723,12
1723,23
1724,20
1724,1
1724,0
1725,0
1726,13
1727,18
1728,11
1729,8
1729,9
1729,17
1729,19
1729,11
1730,10
1730,9
1731,20
1732,1
1732,10
1733,1
1734,13
1734,14
1734,1
1735,13
1736,13
1737,10
1738,10
1739,13
1740,24
1740,2
1740,20
1741,13
1742,0
1742,24
1742,11
1743,7
1743,0
1744,0
1745,21
1745,7
1746,7
1746,10
1747,11
1748,5
1749,13
1749,21
1750,11
1750,13
1750,0
1751,11
1752,23
1753,13
1754,19
1754,9
1754,2
1755,13
1755,9
1755,19
1756,0
1757,13
1757,19
1757,11
1758,8
1759,0
1760,0
1760,10
1761,8
1762,0
1762,19
1763,1
1764,10
1765,5
1765,0
1765,1
1766,13
1767,3
1767,13
1767,10
1768,23
1768,10
1768,6
1768,8
1768,7
1769,7
1769,19
1770,0
1771,13
1772,7
1773,0
1773,13
1774,11
1775,10
1775,5
1775,19
1776,4
1776,7
1776,9
1777,0
1778,13
1779,3
1779,19
1779,7
1780,13
1780,11
1781,21
1781,7
1781,10
1781,5
1781,3
1782,13
1783,5
1784,19
1785,11
1786,13
1787,13
1788,13
1789,6
1789,15
1790,9
1790,11
1790,7
1790,10
1790,0
1790,5
1790,19
1790,14
1790,16
1791,11
1792,10
1792,11
1793,14
1793,13
1794,15
1794,20
1795,13
1795,0
1796,3
1796,7
1796,0
1796,19
1796,10
1796,21
1797,13
1798,5
1798,13
1798,0
1799,8
1799,13
1800,0
1801,1
1802,7
1802,0
1803,1
1804,1
1804,13
1805,18
1805,5
1806,16
1806,3
1806,21
1807,7
1808,0
1808,9
1809,13
1809,6
1809,7
1809,16
1809,3
1809,8
1809,10
1810,13
1811,19
1811,10
1812,11
1813,7
1814,13
1814,7
1815,0
1816,0
1816,24
1817,6
1817,19
1818,13
1818,11
1819,13
1819,11
1819,18
1820,13
1820,16
1820,0
1821,13
1821,6
1822,18
1823,8
1823,16
1824,1
1825,16
1825,7
1825,4
1826,0
1827,3
1828,6
1828,13
1829,0
1829,24
1830,0
1831,3
1832,21
1833,17
1834,5
1834,10
1835,8
1836,1
1836,6
1837,10
1837,1
1837,18
1837,8
1837,20
1837,2
1838,0
1838,10
1838,5
1838,13
1839,18
1840,11
1841,0
1841,2
1841,16
1842,13
1843,0
1843,15
1844,2
1844,5
1844,6
1844,13
1845,8
1845,14
1845,5
1845,20
1845,15
1846,7
1847,7
1847,11
1848,13
1849,11
1849,0
1850,13
1850,0
1851,6
1852,1
1853,20
1853,15
1853,17
1853,2
1853,10
1853,7
1853,5
1853,4
1853,9
1854,10
1854,20
1855,13
1855,18
1855,11
1856,7
1857,13
1858,16
1858,6
1859,13
1859,3
1859,21
1860,10
1860,14
1860,5
1861,6
1862,7
1862,0
1863,0
1863,1
1863,10
1863,3
1863,6
1863,14
1864,10
1864,0
1864,6
1864,1
1865,24
1865,0
1866,1
1866,6
1867,11
1867,13
1868,11
1869,9
1869,5
1869,16
1870,19
1871,0
1871,13
1872,13
1873,0
1874,16
1875,16
1875,13
1876,9
1876,12
1876,7
1876,5
1876,13
1876,2
1877,0
1877,6
1878,5
1878,19
1878,9
1878,10
1879,15
1879,20
1879,12
1879,0
1879,5
1879,21
1879,10
1879,2
1879,24
1879,19
1880,6
1881,7
1882,0
1882,10
1882,13
1882,14
1882,11
1883,5
1883,3
1884,9
1885,19
1885,3
1886,24
1886,0
1886,23
1886,13
1886,4
1887,1
1888,13
1888,11
1888,0
1889,1
1890,14
1890,7
1890,6
1891,11
1891,19
1891,6
1891,14
1891,23
1892,8
1892,11
1893,1
1893,10
1894,0
1894,11
1895,11
1896,11
1896,13
1897,12
1897,13
1897,20
1897,11
1898,7
1898,13
1898,19
1899,24
1899,17
1899,20
1899,0
1899,15
1900,3
1900,10
1900,16
1900,5
1900,19
1900,14
1900,6
1901,13
1901,11
1902,17
1903,13
1904,6
1905,10
1905,13
1905,0
1905,16
1905,11
1905,18
1905,23
1905,14
1905,8
1905,5
1905,7
1905,20
1906,11
1907,1
1907,8
1907,11
1907,13
1908,13
1909,0
1910,9
1911,12
1911,19
1912,14
1912,9
1912,13
1913,0
1913,5
1914,0
1915,1
1916,0
1917,3
1917,18
1918,11
1919,1
1919,24
1919,10
1919,13
1920,0
1921,3
1922,10
1922,5
1923,9
1923,19
1923,12
1924,11
1924,9
1925,11
1926,24
1927,0
1927,13
1927,4
1928,1
1928,19
1928,7
1928,10
1929,19
1929,21
1929,18
1930,0
1930,14
1931,13
1931,0
1932,11
1933,11
1934,3
1935,13
1935,3
1935,7
1935,0
1935,11
1936,10
1937,10
1938,13
1939,11
1939,5
1940,5
1940,10
1941,3
1942,0
1942,13
1943,11
1943,9
1944,16
1944,24
1944,7
1944,0
1944,20
1945,10
1946,6
1946,10
1947,11
1947,16
1948,7
1948,18
1949,10
1949,3
1950,5
1950,3
1950,0
1950,1
1950,7
1951,6
1952,21
1953,0
1954,0
1955,10
1956,5
1956,10
1957,0
1958,13
1958,7
1958,0
1959,5
1960,1
1960,13
1960,10
1960,17
1961,13
1962,9
1963,11
1963,0
1964,19
1964,13
1964,5
1964,0
1965,14
1965,12
1965,16
1965,6
1965,0
1965,11
1965,13
1966,1
1967,0
1967,14
1967,2
1967,16
1968,13
1969,5
1969,10
1970,5
1970,1
1971,21
1972,13
1973,13
1974,10
1974,0
1975,2
1975,9
1975,1
1975,0
1975,15
1975,5
1976,13
1976,7
1976,11
1977,21
1978,4
1978,8
1979,10
1979,11
1979,0
1980,0
1981,6
1982,13
1982,8
1982,1
1982,3
1983,7
1983,3
1984,19
1985,7
1985,0
1985,6
1986,7
1986,11
1986,23
1987,0
1987,13
1988,18
1989,6
1990,0
1990,13
1991,14
1992,18
1992,10
1992,2
1992,5
1992,8
1993,11
1993,13
1994,0
1995,13
1996,13
1997,13
1998,11
1999,6
1999,19
1999,14
2000,0
2000,17
2001,0
2002,17
2002,19
2002,14
2003,11
2003,13
2004,7
2004,3
2005,8
2006,0
2006,11
2007,10
2008,13
2009,0
2010,13
2011,0
2011,11
2012,5
2013,11
2014,0
2014,1
2015,18
2015,14
2015,6
2015,13
2016,21
2016,5
2016,0
2017,7
2017,5
2018,6
2018,7
2019,14
2019,2
2019,5
2020,13
2021,0
2022,7
2022,9
2023,8
2023,23
2024,18
2024,9
2025,21
2025,8
2026,11
2027,18
2027,4
2027,14
2027,19
2027,10
2027,13
2027,20
2027,8
2028,23
2028,1
2029,6
2029,1
2030,0
2031,7
2032,12
2032,13
2032,10
2033,0
2034,19
2034,11
2035,10
2036,1
2037,7
2037,9
2038,7
2038,19
2038,14
2038,9
2039,13
2040,0
2040,8
2041,13
2041,8
2041,1
2041,10
2042,0
2042,12
2043,6
2043,13
2043,21
2044,6
2045,10
2046,11
2047,14
2047,6
2048,13
2049,7
2050,18
2050,14
2050,3
2050,21
2050,5
2051,6
2052,3
2053,0
2053,5
2053,6
2054,6
2054,11
2054,7
2054,18
2055,8
2056,0
2057,21
2058,0
2059,19
2060,0
2060,11
2060,13
2061,13
2062,13
2063,11
2063,8
2064,0
2064,11
2064,17
2064,24
2064,18
2064,14
2064,21
2065,16
2066,19
2066,11
2066,0
2067,19
2067,2
2068,3
2068,19
2068,13
2069,10
2070,6
2071,4
2071,7
2072,11
2072,14
2073,10
2074,7
2074,19
2074,10
2075,3
2076,3
2077,5
2078,13
2079,18
2080,14
2080,5
2081,11
2082,5
2082,10
2082,19
2083,17
2083,11
2083,6
2083,10
2083,0
2083,16
2084,11
2084,4
2085,1
2086,7
2087,14
2087,18
2087,3
2087,16
2087,11
2087,5
2087,13
2088,0
2088,13
2089,11
2090,11
2091,6
2092,10
2093,11
2094,13
2094,7
2094,23
2094,10
2095,11
2096,10
2096,17
2097,13
2098,6
2099,16
2100,10
2101,7
2101,23
2101,20
2101,0
2101,2
2101,17
2101,16
2102,13
2102,3
2103,3
2104,0
2105,2
2106,4
2107,8
2108,11
2109,19
2109,14
2109,6
2109,11
2110,19
2110,10
2111,1
2112,13
2113,3
2113,13
2113,0
2113,24
2113,10
2113,23
2114,7
2114,11
2115,13
2115,0
2115,18
2116,10
2117,13
2118,1
2118,19
2119,13
2120,11
2120,13
2121,11
2122,6
2123,11
2124,7
2125,0
2126,5
2126,10
2127,13
2128,14
2129,17
2129,24
2129,0
2130,14
2131,0
2131,14
2131,17
2132,7
2133,0
2134,0
2135,20
2136,11
2136,7
2137,11
2138,0
2139,7
2140,0
2141,10
2142,0
2142,13
2142,3
2142,11
2143,13
2144,10
2144,14
2144,0
2144,1
2145,1
2145,8
2146,6
2147,9
2147,6
2148,0
2149,0
2150,1
2150,3
2151,13
2151,7
2151,21
2152,11
2152,13
2152,7
2153,3
2153,19
2153,11
2153,5
2153,14
2153,18
2154,1
2154,4
2154,0
2154,20
2154,13
2155,11
2156,13
2156,0
2156,11
2156,2
2157,0
2157,2
2158,13
2158,0
2158,5
2159,11
2160,6
2160,13
2161,10
2161,14
2162,11
2162,13
2162,6
2162,2
2163,10
2163,5
2163,0
2164,1
2164,10
2165,6
2165,5
2165,14
2165,21
2165,10
2166,11
2167,16
2168,5
2168,3
2168,19
2168,21
2168,12
2168,2
2168,1
2168,9
2168,17
2168,10
2168,22
2168,20
2168,8
2169,0
2170,7
2170,6
2171,16
2171,0
2172,1
2172,13
2173,6
2174,11
2175,16
2175,9
2176,11
2177,4
2178,6
2178,13
2178,10
2179,11
2180,0
2180,7
2180,11
2181,11
2182,8
2182,10
2182,0
2183,7
2184,3
2185,11
2186,9
2186,10
2186,7
2186,8
2186,13
2187,1
2188,5
2188,23
2188,9
2188,22
2188,2
2188,19
2188,12
2189,10
2190,18
2190,19
2191,23
2192,0
2192,7
2192,3
2192,1
2192,11
2192,10
2193,7
2193,3
2194,13
2195,5
2195,2
2196,13
2196,11
2197,4
2198,7
2199,19
2200,3
2200,13
2200,6
2200,11
2200,8
2201,13
2201,11
2202,13
2203,11
2204,13
2204,10
2204,6
2205,14
2206,3
2206,10
2206,18
2206,19
2207,10
2208,1
2209,13
2210,11
2210,8
2210,0
2211,2
2211,3
2212,1
2213,0
2214,0
2214,2
2214,18
2214,11
2215,12
2216,13
2217,0
2217,17
2217,7
2217,13
2218,0
2219,13
2220,5
2221,6
2221,13
2222,13
2222,0
2223,4
2224,11
2225,6
2226,13
2227,11
2228,18
2228,2
2229,17
2229,5
2230,13
2231,21
2232,19
2232,11
2232,14
2232,6
2233,1
2233,21
2234,11
2235,2
2235,9
2235,13
2235,0
2236,5
2236,3
2237,0
2237,3
2237,13
2238,10
2238,8
2238,21
2238,5
2239,3
2240,13
2240,10
2241,21
2241,13
2242,6
2242,10
2242,21
2243,5
2244,0
2245,11
2245,13
2245,7
2246,6
2247,0
2247,9
2247,13
2248,11
2248,13
2248,7
2249,14
2249,2
2250,16
2251,0
2252,1
2252,7
2253,7
2254,19
2254,5
2254,14
2254,10
2254,8
2255,7
2256,7
2256,6
2256,15
2256,13
2257,11
2258,11
2258,7
2258,6
2258,0
2259,16
2260,6
2261,6
2261,0
2262,11
2262,0
2262,13
2263,6
2264,0
2264,10
2264,1
2265,3
2266,13
2266,1
2267,0
2268,7
2269,12
2269,10
2269,14
2269,19
2270,10
2270,5
2270,11
2270,7
2270,13
2271,10
2272,10
2273,7
2273,13
2274,1
2274,10
2274,5
2274,3
2274,13
2274,11
2275,18
2275,14
2275,12
2276,1
2277,13
2278,0
2279,20
2279,5
2279,7
2279,19
2279,12
2280,13
2281,16
2282,3
2282,21
2282,10
2283,9
2284,1
2284,0
2284,8
2285,21
2285,12
2286,12
2287,6
2287,8
2287,0
2288,1
2288,13
2289,3
2289,1
2290,3
2291,11
2292,6
2292,14
2292,10
2292,0
2292,11
2293,6
2294,0
2294,13
2294,11
2295,10
2295,1
2296,1
2296,7
2296,10
2296,21
2297,18
2297,6
2297,7
2297,9
2298,19
2299,13
2299,11
2299,18
2300,11
2301,1
2302,5
2303,11
2303,3
2304,1
2304,3
2304,10
2305,1
2306,13
2307,11
2307,6
2308,0
2308,7
2308,23
2309,4
2310,16
2310,11
2310,4
2311,7
2312,0
2313,8
2313,13
2314,0
2315,4
2315,11
2316,3
2317,11
2318,18
2319,0
2320,0
2321,7
2322,11
2323,1
2323,10
2324,13
2324,11
2325,7
2326,1
2327,11
2328,13
2329,11
2330,7
2331,5
2331,13
2331,9
2332,6
2332,17
2332,13
2332,14
2333,5
2334,0
2335,13
2336,7
2336,6
2337,0
2337,11
2337,13
2338,0
2339,3
2339,21
2340,0
2341,11
2341,3
2341,13
2342,0
2343,1
2343,9
2344,17
2344,19
2345,11
2345,9
2345,7
2345,12
2346,0
2347,7
2347,0
2347,21
2348,18
2349,4
2350,13
2351,11
2351,6
2352,7
2353,18
2353,13
2354,11
2354,3
2354,5
2354,19
2354,13
2355,3
2356,8
2357,13
2358,7
2359,11
2360,9
2360,4
2360,10
2361,7
2362,0
2363,11
2363,14
2363,8
2363,19
2363,10
2363,21
2363,5
2364,3
2364,0
2365,11
2366,21
2366,8
2366,10
2367,8
2367,1
2367,11
2368,13
2369,11
2369,13
2370,9
2370,3
2370,1
2371,11
2371,19
2372,13
2373,3
2373,1
2374,5
2375,11
2376,11
2377,3
2378,13
2378,11
2379,1
2380,3
2380,11
2381,3
2381,19
2381,12
2381,13
2382,13
2383,14
2383,17
2383,11
2384,11
2384,7
2385,11
2386,11
2386,14
2386,16
2387,1
2387,17
2388,3
2389,13
2390,6
2390,13
2391,6
2391,19
2391,11
2392,3
2393,19
2393,0
2394,9
2394,13
2394,4
2395,24
2395,14
2395,9
2395,10
2395,3
2395,4
2395,16
2396,3
2397,0
2398,13
2398,11
2398,16
2399,10
2399,8
2399,14
2400,5
2400,10
2400,3
2400,19
2400,14
2401,11
2402,14
2402,13
2402,6
2403,11
2404,6
2405,0
2405,4
2405,7
2405,11
2405,3
2405,12
2405,9
2405,23
2405,19
2405,14
2406,13
2406,7
2407,20
2407,1
2407,6
2407,9
2407,16
2408,5
2408,3
2409,4
2410,14
2410,13
2410,10
2410,5
2411,7
2412,0
2412,19
2413,14
2414,1
2415,14
2415,13
2416,12
2417,14
2417,4
2417,17
2417,10
2417,7
2418,0
2418,7
2418,18
2418,11
2418,2
2418,8
2418,14
2419,13
2419,11
2420,13
2421,1
2422,14
2423,11
2423,19
2423,12
2423,8
2423,0
2423,9
2424,6
2424,13
2424,11
2425,4
2425,11
2425,21
2426,6
2427,15
2428,13
2428,5
2428,0
2428,10
2429,14
2430,13
2431,1
2431,19
2432,10
2432,17
2433,17
2433,0
2433,19
2433,9
2433,2
2434,18
2434,3
2435,7
2436,13
2437,6
2438,1
2439,11
2440,16
2440,17
2440,19
2440,10
2440,4
2440,13
2440,8
2441,21
2442,5
2443,6
2444,10
2444,14
2445,6
2446,17
2447,11
2448,3
2449,11
2449,13
2450,13
2451,0
2452,0
2452,13
2452,6
2453,11
2453,10
2454,13
2455,14
2456,6
2456,1
2457,0
2457,16
2458,6
2458,0
2459,18
2460,11
2461,7
2462,10
2462,14
2462,19
2462,4
2463,8
2463,10
2464,9
2464,0
2465,3
2466,13
2466,2
2466,5
2466,16
2466,3
2467,19
2467,10
2467,2
2468,11
2468,13
2469,11
2470,13
2470,6
2471,14
2472,1
2473,11
2473,2
2473,14
2473,5
2474,19
2474,0
2474,13
2475,0
2476,3
2477,8
2478,11
2479,3
2479,14
2479,13
2479,1
2480,1
2481,7
2481,9
2481,8
2481,16
2481,5
2482,11
2482,20
2482,14
2482,9
2482,5
2482,18
2483,0
2483,7
2483,21
2484,11
2485,13
2485,0
2485,18
2486,0
2486,11
2487,13
2487,5
2488,11
2489,8
2489,7
2490,13
2490,18
2491,11
2491,0
2491,5
2491,13
2491,1
2491,3
2492,11
2493,11
2494,5
2495,15
2495,20
2496,5
2497,13
2497,14
2498,17
2498,19
2498,5
2498,7
2499,5
2499,19
2500,3
2501,16
2501,4
2502,13
2503,1
2503,6
2504,7
2504,9
2505,6
2506,13
2507,0
2507,11
2507,13
2507,3
2508,8
2508,1
2509,14
2510,5
2510,7
2510,9
2510,10
2510,8
2510,18
2510,6
2510,13
2511,17
2511,13
2511,3
2511,4
2511,0
2512,8
2512,11
2512,6
2513,16
2514,7
2515,11
2516,13
2517,13
2518,13
2518,10
2518,4
2519,19
2520,13
2521,13
2522,13
2523,8
2524,9
2524,13
2524,6
2525,11
2525,1
2526,3
2526,7
2526,13
2526,0
2527,23
2527,19
2527,21
2528,10
2528,3
2528,11
2528,0
2528,13
2529,8
2530,13
2530,21
2531,11
2532,1
2532,10
2532,20
2532,6
2532,13
2533,11
2533,0
2534,1
2534,6
2534,10
2535,17
2536,9
2536,10
2536,12
2537,14
2538,13
2538,6
2538,11
2539,13
2540,11
2540,0
2541,13
2542,0
2543,5
2544,8
2545,0
2545,19
2546,1
2547,6
2547,13
2547,11
2547,3
2548,9
2549,10
2549,13
2550,17
2550,10
2551,11
2552,12
2552,6
2552,7
2553,3
2554,7
2554,11
2555,13
2555,0
2555,4
2556,11
2556,13
2557,7
2558,11
2559,11
2560,19
2560,1
2561,8
2562,0
2563,11
2563,13
2563,0
2564,23
2565,0
2566,11
2567,13
2567,21
2568,6
2569,11
2570,0
2571,13
2572,19
2572,13
2573,6
2574,14
2574,19
2575,3
2575,8
2575,7
2575,6
2576,19
2577,11
2578,0
2578,11
2578,13
2579,3
2580,4
2580,7
2581,7
2581,2
2582,6
2582,11
2583,11
2583,9
2583,10
2584,18
2584,10
2584,19
2584,13
2584,7
2584,12
2584,0
2584,5
2584,14
2584,4
2584,2
2585,21
2586,1
2587,3
2588,13
2589,3
2589,20
2589,10
2590,11
2591,13
2592,13
2592,11
2592,10
2593,19
2593,3
2594,11
2595,10
2595,11
2596,0
2596,13
2597,1
2597,12
2597,10
2597,9
2597,16
2597,19
2598,16
2599,13
2600,17
2600,3
2600,13
2601,10
2602,1
2603,8
2604,1
2604,10
2604,6
2605,10
2605,14
2605,9
2606,1
2606,3
2607,19
2607,10
2607,12
2607,18
2607,5
2607,17
2608,13
2608,10
2609,13
2610,1
2611,5
2611,21
2612,7
2612,4
2612,9
2613,6
2614,14
2615,17
2615,8
2616,0
2616,8
2617,11
2617,6
2618,6
2618,19
2619,11
2620,0
2621,11
2621,6
2621,10
2621,13
2622,16
2623,12
2624,3
2624,13
2625,13
2626,11
2627,18
2627,5
2628,3
2628,5
2629,11
2629,6
2630,10
2631,6
2632,7
2632,11
2633,0
2633,7
2634,11
2634,0
2635,18
2635,14
2635,13
2636,5
2637,0
2637,3
2637,14
2637,7
2637,13
2638,13
2639,10
2639,14
2640,17
2640,6
2641,11
2642,13
2642,8
2642,10
2642,4
2642,21
2643,1
2643,13
2644,13
2645,13
2646,6
2647,14
2647,3
2648,1
2648,3
2649,3
2650,10
2651,11
2651,6
2651,13
2651,1
2652,0
2652,5
2653,13
2653,21
2653,4
2654,11
2655,2
2655,19
2655,0
2655,7
2656,12
2657,1
2658,6
2659,14
2659,19
2659,0
2660,5
2661,7
2662,5
2662,19
2663,19
2664,12
2665,5
2665,10
2666,13
2666,9
2667,0
2668,1
2668,19
2668,18
2668,14
2668,10
2669,14
2669,7
2670,13
2671,8
2672,13
2672,6
2673,13
2673,18
2673,7
2673,6
2673,11
2674,11
2675,5
2676,5
2676,0
2677,13
2677,0
2678,1
2679,19
2680,6
2681,7
2682,21
2683,13
2684,16
2685,0
2686,11
2687,21
2687,17
2687,16
2687,5
2687,13
2687,7
2688,0
2689,11
2690,10
2690,19
2691,5
2692,6
2692,13
2693,0
2694,6
2694,8
2694,3
2694,14
2694,18
2694,16
2694,19
2695,7
2695,11
2696,17
2697,0
2698,13
2698,14
2699,17
2700,11
2701,13
2701,0
2701,18
2701,7
2701,16
2702,11
2703,19
2704,11
2704,6
2704,13
2705,19
2705,13
2705,12
2705,2
2705,5
2705,20
2706,5
2706,9
2706,14
2706,13
2706,0
2706,12
2707,21
2707,8
2707,16
2708,1
2708,14
2708,11
2708,20
2709,8
2709,1
2709,3
2709,0
2710,6
2711,5
2711,2
2711,10
2712,11
2713,11
2714,6
2715,14
2715,5
2715,18
2715,9
2715,19
2716,21
2717,13
2718,13
2719,11
2719,16
2720,13
2720,7
2721,10
2721,9
2721,7
2721,13
2721,12
2721,11
2722,11
2723,13
2723,6
2723,10
2724,6
2725,13
2725,10
2725,12
2726,11
2727,0
2727,7
2728,13
2728,3
2729,11
2730,6
2730,7
2731,13
2731,11
2732,23
2733,17
2733,13
2734,11
2735,0
2735,19
2736,5
2736,9
2736,18
2736,21
2736,11
2737,10
2737,13
2737,5
2738,14
2738,6
2739,7
2739,11
2739,14
2739,13
2740,7
2741,11
2742,7
2742,8
2743,11
2743,13
2743,7
2744,1
2745,13
2745,19
2745,14
2745,11
2746,13
2747,17
2747,1
2748,11
2749,0
2749,13
2750,5
2750,11
2750,13
2750,14
2750,17
2750,18
2750,6
2750,21
2751,11
2752,11
2752,6
2752,7
2752,13
2752,1
2752,8
2753,22
2754,0
2755,11
2756,0
2756,11
2757,4
2757,16
2757,14
2757,7
2758,5
2758,4
2759,14
2760,10
2760,9
2760,7
2760,19
2761,5
2762,0
2763,11
2764,6
2764,18
2764,2
2765,1
2765,10
2766,0
2767,0
2767,14
2768,11
2768,9
2769,11
2770,1
2770,19
2770,2
2770,10
2770,5
2771,10
2771,5
2772,3
2772,21
2773,7
2774,6
2774,11
2775,24
2775,20
2776,21
2777,7
2778,1
2778,11
2779,13
2779,10
2779,7
2779,11
2780,24
2780,11
2781,13
2782,14
2782,19
2782,12
2782,8
2783,10
2783,5
2783,3
2783,12
2784,14
2784,5
2785,11
2786,0
2786,3
2787,24
2787,20
2787,11
2788,1
2788,7
2788,9
2788,8
2788,4
2788,20
2788,15
2789,11
2790,3
2790,10
2791,11
2792,19
2792,10
2792,1
2793,6
2793,20
2794,11
2795,10
2796,13
2797,0
2797,6
2798,0
2798,9
2798,16
2799,10
2799,6
2800,13
2800,0
2800,5
2800,9
2800,23
2800,6
2800,8
2800,16
2801,12
2802,14
2802,10
2802,5
2802,13
2802,8
2802,19
2802,16
2803,5
2803,9
2804,21
2804,17
2805,5
2805,14
2805,3
2805,12
2805,18
2805,7
2806,11
2807,13
2807,5
2808,11
2809,6
2810,13
2810,0
2811,6
2811,11
2811,7
2811,3
2812,7
2813,5
2814,5
2814,0
2814,7
2815,10
2816,17
2817,13
2817,11
2818,3
2818,19
2818,5
2819,11
2820,13
2820,0
2821,13
2821,7
2822,2
2822,0
2822,14
2822,10
2822,11
2822,13
2822,16
2823,0
2824,11
2825,13
2825,12
2825,5
2825,19
2826,13
2827,11
2827,0
2828,13
2829,17
2830,13
2830,7
2830,23
2830,2
2830,9
2830,1
2831,10
2832,5
2832,11
2833,16
2834,10
2835,1
2835,6
2836,19
2836,12
2837,0
2837,6
2838,21
2839,13
2840,1
2840,9
2840,10
2840,12
2840,13
2841,10
2841,13
2842,11
2842,6
2843,11
2844,16
2844,12
2845,0
2845,4
2846,13
2847,17
2848,13
2848,20
2848,12
2848,4
2848,24
2849,19
2850,20
2850,14
2850,11
2850,13
2850,12
2850,0
2850,19
2850,16
2850,3
2851,11
2852,18
2852,11
2853,11
2853,13
2854,5
2855,0
2855,10
2856,1
2857,21
2857,5
2858,13
2859,14
2859,5
2859,11
2859,10
2859,23
2859,17
2860,7
2860,11
2861,13
2862,6
2863,5
2864,8
2864,7
2865,11
2865,13
2866,8
2866,21
2866,11
2867,13
2867,7
2867,6
2867,0
2868,10
2868,13
2869,11
2869,7
2870,11
2870,18
2871,17
2871,4
2872,12
2873,9
2874,11
2875,14
2875,6
2875,11
2876,13
2876,4
2877,5
2877,10
2877,13
2877,7
2878,18
2878,11
2879,6
2880,12
2880,10
2881,8
2882,11
2883,18
2884,5
2884,7
2884,12
2885,6
2886,11
2887,0
2888,11
2889,13
2890,14
2891,7
2891,11
2892,0
2893,13
2894,9
2894,12
2895,5
2895,19
2895,10
2895,21
2895,4
2895,14
2896,10
2896,3
2896,5
2896,1
2896,0
2897,9
2898,13
2898,10
2898,2
2898,7
2898,5
2899,11
2899,0
2900,13
2901,16
2902,21
2903,13
2904,0
2905,10
2905,5
2905,8
2905,19
2906,6
2906,3
2907,19
2907,0
2908,13
2909,13
2910,13
2911,11
2912,21
2912,14
2912,13
2912,0
2913,3
2914,1
2914,0
2915,0
2915,11
2915,6
2916,7
2916,13
2917,3
2917,0
2917,19
2917,14
2917,17
2918,11
2919,5
2919,21
2920,13
2921,13
2921,9
2921,7
2921,19
2922,0
2922,17
2923,11
2924,5
2925,13
2926,11
2927,1
2927,13
2927,14
2927,19
2927,16
2928,11
2929,3
2929,1
2930,10
2930,5
2930,3
2930,9
2931,5
2931,13
2932,9
2932,10
2932,13
2933,13
2933,14
2934,21
2935,0
2935,18
2935,13
2936,0
2936,21
2936,11
2937,6
2937,3
2937,11
2938,6
2938,13
2939,10
2939,3
2940,13
2941,6
2942,17
2942,10
2943,4
2943,14
2943,21
2943,18
2944,6
2944,11
2945,1
2945,10
2946,18
2947,1
2948,13
2948,4
2949,7
2949,0
2950,0
2951,13
2952,13
2952,10
2953,16
2953,4
2953,5
2954,0
2954,24
2955,17
2956,13
2957,13
2958,11
2958,18
2959,17
2960,11
2961,6
2961,11
2962,18
2962,11
2962,13
2962,12
2962,5
2962,19
